"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","symbol","entrez","name"
"ENSMUSG00000031875",58.5704023809101,-0.141560332424414,0.216756095895615,-0.653085819060826,0.513700953938797,0.854288004213794,"Cmtm3","68119","CKLF-like MARVEL transmembrane domain containing 3"
"ENSMUSG00000031879",62.9829527002363,0.00964363375634695,0.282342010012048,0.0341558585487701,0.972752865760046,0.992353472132467,"Ciao2b","68523","cytosolic iron-sulfur assembly component 2B"
"ENSMUSG00000031880",13.9777501626416,-0.22992577963898,0.428383870606251,-0.536728377082891,0.591455251539997,0.888894896572041,"Rrad","56437","Ras-related associated with diabetes"
"ENSMUSG00000031883",34.3114291576343,0.169215171694342,0.249815326527024,0.677361049247063,0.498176905291848,0.846743428688671,"Car7","12354","carbonic anhydrase 7"
"ENSMUSG00000031885",198.545730996154,-0.169857374568315,0.245324211866104,-0.69237917153086,0.488699242473622,0.839987756769367,"Cbfb","12400","core binding factor beta"
"ENSMUSG00000031893",7.25964375205841,-0.35511198180495,0.600704508406437,-0.591159175327316,0.554413773628677,0.873112051570754,"Tsnaxip1","72236","translin-associated factor X (Tsnax) interacting protein 1"
"ENSMUSG00000031896",5.11675522398629,0.704976808154865,0.552248574845484,1.27655704381331,0.201758675570925,0.646770631371086,"Ctrl","109660","chymotrypsin-like"
"ENSMUSG00000031897",162.075776435364,0.0637543876046745,0.247081789350204,0.258029488018283,0.796384149449164,0.951696739473779,"Psmb10","19171","proteasome (prosome, macropain) subunit, beta type 10"
"ENSMUSG00000031902",74.4997939945313,0.1384129786821,0.192430314923382,0.719288843533884,0.471962968469208,0.833934277216355,"Nfatc3","18021","nuclear factor of activated T cells, cytoplasmic, calcineurin dependent 3"
"ENSMUSG00000031903",365.565074792365,0.0981395583657765,0.143112881232403,0.685749301674715,0.492871211441276,0.843190679058202,"Pla2g15","192654","phospholipase A2, group XV"
"ENSMUSG00000031904",394.231551899165,0.0928515168344869,0.111731972876091,0.831020113978098,0.405962266672149,0.80829438205772,"Slc7a6","330836","solute carrier family 7 (cationic amino acid transporter, y+ system), member 6"
"ENSMUSG00000031906",2785.49274989151,-0.0294845933223642,0.138330256614924,-0.213146379135562,0.831212790391824,0.959863758908864,"Smpd3","58994","sphingomyelin phosphodiesterase 3, neutral"
"ENSMUSG00000031907",151.173357870221,0.0199967967110328,0.155046168450267,0.12897317560896,0.897378874290284,0.976640815937717,"Zfp90","22751","zinc finger protein 90"
"ENSMUSG00000031910",94.5742774507309,0.0871552325469116,0.189952515555737,0.45882641928655,0.646358821172219,0.913531186308497,"Has3","15118","hyaluronan synthase 3"
"ENSMUSG00000031913",38.7568418582302,0.120873034838714,0.239553133044002,0.504577140372909,0.613855868954217,0.898973153113786,"Vps4a","116733","vacuolar protein sorting 4A"
"ENSMUSG00000031916",65.5433845962743,-0.0275039126579248,0.178696640480547,-0.153913988444113,0.877677554350108,0.973175325598773,"Cog8","97484","component of oligomeric golgi complex 8"
"ENSMUSG00000031917",108.377005045013,0.0721348030557366,0.173958853602533,0.414665891168452,0.678386505084565,0.925119803270178,"Nip7","66164","NIP7, nucleolar pre-rRNA processing protein"
"ENSMUSG00000031924",2165.37475269217,-0.216075368443468,0.0816669644377914,-2.64581119098727,0.0081495289593685,0.139554645976585,"Cyb5b","66427","cytochrome b5 type B"
"ENSMUSG00000031925",59.3683122756663,0.179540903848549,0.187645650963672,0.956808233638776,0.338664055652172,0.761739974521347,"Maml2","270118","mastermind like transcriptional coactivator 2"
"ENSMUSG00000031930",323.168225209113,0.112833892947461,0.135587097818809,0.832187536739267,0.405303097640659,0.808087663816402,"Wwp2","66894","WW domain containing E3 ubiquitin protein ligase 2"
"ENSMUSG00000031931",91.4325092132804,-0.178601523523508,0.193858818902917,-0.921296872302467,0.356895453619083,0.774215209220283,"Ankrd49","56503","ankyrin repeat domain 49"
"ENSMUSG00000031932",415.45990160167,-0.085027896907315,0.184233388991849,-0.461522731425609,0.644423616579411,0.912829811485525,"Gpr83","14608","G protein-coupled receptor 83"
"ENSMUSG00000031934",243.824488400758,0.189756906889245,0.11166617005767,1.6993231413887,0.0892583146398829,0.470273841206356,"Panx1","55991","pannexin 1"
"ENSMUSG00000031935",333.019449810267,-0.0707053224369238,0.125028561175335,-0.565513365684258,0.571724635869223,0.881314008058332,"Med17","234959","mediator complex subunit 17"
"ENSMUSG00000031937",167.936994250483,0.178048375478122,0.148130262808184,1.20197164375979,0.229374514627354,0.670399774408454,"Vstm5","69137","V-set and transmembrane domain containing 5"
"ENSMUSG00000031938",232.248774018217,0.0251012311059341,0.174193372147596,0.144099805844884,0.885421658035427,0.975249542217483,"4931406C07Rik","70984","RIKEN cDNA 4931406C07 gene"
"ENSMUSG00000031939",16.550538207729,-0.152893101127869,0.402614173689047,-0.379750915689207,0.704130321116964,0.929779314921006,"Taf1d","75316","TATA-box binding protein associated factor, RNA polymerase I, D"
"ENSMUSG00000031948",598.555564470227,-0.0716935055763541,0.132553089987718,-0.540866347084002,0.588599708099256,0.887978334439115,"Kars","85305","lysyl-tRNA synthetase"
"ENSMUSG00000031949",62.4743975136365,0.00146091550604172,0.190499722903703,0.00766885895566479,0.993881195816263,0.997455595039016,"Adat1","30947","adenosine deaminase, tRNA-specific 1"
"ENSMUSG00000031951",68.0192020848589,0.24165497039125,0.204739145278457,1.18030662901609,0.237878282567291,0.677521408927638,"Tmem231","234740","transmembrane protein 231"
"ENSMUSG00000031952",11.1355179274958,0.0160570655837128,0.54124474196865,0.0296669220754164,0.976332692663534,0.993786328354434,"Chst5","56773","carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 5"
"ENSMUSG00000031953",31.6882993833917,-0.0775441121499563,0.271191898426408,-0.285938158919593,0.774925486734507,0.946897518203537,"Tmem170","66817","transmembrane protein 170"
"ENSMUSG00000031954",641.814003659189,-0.373596199089205,0.198837797323358,-1.87889930444989,0.0602582438482099,0.400950591955526,"Cfdp1","23837","craniofacial development protein 1"
"ENSMUSG00000031955",668.648432463388,0.0206966253063955,0.18511251429544,0.111805651741965,0.910977506182595,0.981104355068387,"Bcar1","12927","breast cancer anti-estrogen resistance 1"
"ENSMUSG00000031958",75.2750562185596,0.277684077726293,0.193894011818795,1.43214364962341,0.152102714624166,0.576169995837198,"Ldhd","52815","lactate dehydrogenase D"
"ENSMUSG00000031959",445.338171900387,0.10282544634921,0.10939769630663,0.939923323988486,0.347256892486471,0.766043932391858,"Wdr59","319481","WD repeat domain 59"
"ENSMUSG00000031962",22.8499965777756,-0.0378168224376511,0.311221398093351,-0.12151099721719,0.903286304727553,0.9790188269699,"Cdh15","12555","cadherin 15"
"ENSMUSG00000031963",107.273381978307,-0.279451599676422,0.148242111501347,-1.88510266648409,0.0594159781200655,0.397090663056355,"Bmper","73230","BMP-binding endothelial regulator"
"ENSMUSG00000031970",166.647943812813,0.339551311713463,0.145356034360821,2.3359973544035,0.019491379419608,0.224227601039742,"Dbndd1","72185","dysbindin (dystrobrevin binding protein 1) domain containing 1"
"ENSMUSG00000031971",760.235250076418,0.063215920083971,0.107639097903739,0.587295149393619,0.557005498285445,0.873991881081282,"Ccsap","73420","centriole, cilia and spindle associated protein"
"ENSMUSG00000031972",59.7680217611811,0.718580096961648,0.317880752129722,2.26053352443437,0.0237881582054814,0.249368679407811,"Acta1","11459","actin, alpha 1, skeletal muscle"
"ENSMUSG00000031974",422.862235369173,0.201220083567466,0.0966978621438393,2.08091553532123,0.0374416379177068,0.317209760458331,"Abcb10","56199","ATP-binding cassette, sub-family B (MDR/TAP), member 10"
"ENSMUSG00000031976",348.699221441117,-0.0162539324126897,0.114681696127987,-0.141730833790162,0.887292618942336,0.975249542217483,"Urb2","382038","URB2 ribosome biogenesis 2 homolog (S. cerevisiae)"
"ENSMUSG00000031979",76.971315560758,0.107146164079805,0.199573923952582,0.536874567367142,0.591354259689409,0.888894896572041,"Cog2","76332","component of oligomeric golgi complex 2"
"ENSMUSG00000031980",106.237587447936,-0.342952356352271,0.580716839159538,-0.590567266567679,0.554810402680534,0.873280721675064,"Agt","11606","angiotensinogen (serpin peptidase inhibitor, clade A, member 8)"
"ENSMUSG00000031982",58.3842443912288,0.279480726888538,0.177501286608196,1.57452789345377,0.115365458148567,0.523877215287874,"Arv1","68865","ARV1 homolog, fatty acid homeostasis modulator"
"ENSMUSG00000031983",731.263477965716,0.230040866979578,0.124635203991902,1.84571340690006,0.0649338295018959,0.413919615630425,"2310022B05Rik","69551","RIKEN cDNA 2310022B05 gene"
"ENSMUSG00000031984",128.497769715683,-0.274765098508125,0.178033849528164,-1.54333066007573,0.122750568186578,0.535400580251372,"2810004N23Rik","66523","RIKEN cDNA 2810004N23 gene"
"ENSMUSG00000031986",45.0794935936278,0.268573274820363,0.24675262822893,1.08843126311582,0.276404765925066,0.714050713272837,"Sprtn","244666","SprT-like N-terminal domain"
"ENSMUSG00000031987",906.665582765699,-0.168536234278306,0.109310660857665,-1.54180967305431,0.12311985077759,0.535400580251372,"Egln1","112405","egl-9 family hypoxia-inducible factor 1"
"ENSMUSG00000031988",1826.67105075786,-0.0390244609890412,0.0716060038781459,-0.54498867239471,0.585761308398961,0.887578869143792,"Vps26b","69091","VPS26 retromer complex component B"
"ENSMUSG00000031990",363.959879575283,-0.395322242850532,0.113741381407944,-3.47562371721749,0.000509666848848672,0.0194172300729873,"Jam3","83964","junction adhesion molecule 3"
"ENSMUSG00000031993",1519.52240046569,0.0481821903660086,0.0791816984062463,0.60850160246383,0.542854843475432,0.865305520741061,"Snx19","102607","sorting nexin 19"
"ENSMUSG00000031994",29.4133585922876,-0.0182408536187868,0.286272462833403,-0.0637185059235058,0.949194369093401,0.987996037134969,"Adamts8","30806","a disintegrin-like and metallopeptidase (reprolysin type) with thrombospondin type 1 motif, 8"
"ENSMUSG00000031996",7669.84744819347,-0.196073086163534,0.097131365162442,-2.01863822088388,0.0435248354206249,0.342406532189793,"Aplp2","11804","amyloid beta (A4) precursor-like protein 2"
"ENSMUSG00000031997",83.9696503830743,-0.369011657940641,0.176120039803688,-2.09522810891912,0.0361507196732747,0.313051151649941,"Trpc6","22068","transient receptor potential cation channel, subfamily C, member 6"
"ENSMUSG00000032002",322.418887519026,-0.0595511447955712,0.203013295445246,-0.293336181085896,0.769265200837635,0.944233418011347,"Dcun1d5","76863","DCN1, defective in cullin neddylation 1, domain containing 5 (S. cerevisiae)"
"ENSMUSG00000032006",24.2299179257465,-0.232954055071669,0.324377194406541,-0.718157931841867,0.472659913373769,0.834372447607768,"Pdgfd","71785","platelet-derived growth factor, D polypeptide"
"ENSMUSG00000032009",911.695399541748,-0.0764053237337005,0.105327874947649,-0.725404588022651,0.468203859237482,0.832500169161633,"Sesn3","75747","sestrin 3"
"ENSMUSG00000032010",747.139974436969,-0.0278707020648191,0.109884466941648,-0.253636413230445,0.79977646260554,0.952377208332588,"Usp2","53376","ubiquitin specific peptidase 2"
"ENSMUSG00000032011",6137.2401551815,0.106233236270104,0.126305780977841,0.841079762522839,0.400303251627919,0.805313660853971,"Thy1","21838","thymus cell antigen 1, theta"
"ENSMUSG00000032012",573.476864068743,0.322546618685973,0.209282050099919,1.54120536630818,0.123266811870626,0.535400580251372,"Nectin1","58235","nectin cell adhesion molecule 1"
"ENSMUSG00000032014",117.216673219727,0.0867710887107202,0.141064458166958,0.615116591650758,0.538477725620182,0.864056930303974,"Oaf","102644","out at first homolog"
"ENSMUSG00000032017",267.750703215706,0.2216829938798,0.196029367652939,1.13086623975791,0.25811139470912,0.694293854205727,"Grik4","110637","glutamate receptor, ionotropic, kainate 4"
"ENSMUSG00000032018",349.347101822874,-0.427411994932402,0.174907970689409,-2.44363932214029,0.0145399543758167,0.192077547595764,"Sc5d","235293","sterol-C5-desaturase"
"ENSMUSG00000032026",110.482604357704,-0.421317344616437,0.25543602177311,-1.64940458159292,0.0990647767378635,0.492052196065143,"Rexo2","104444","RNA exonuclease 2"
"ENSMUSG00000032033",13.6669700079974,0.125014996326254,0.352164814501123,0.35499002506355,0.722597064060635,0.936094610157979,"Barx2","12023","BarH-like homeobox 2"
"ENSMUSG00000032034",16.4436472399186,0.504928719854814,0.354266550651695,1.42527912648249,0.15407653146508,0.581239648577414,"Kcnj5","16521","potassium inwardly-rectifying channel, subfamily J, member 5"
"ENSMUSG00000032035",3.36360409371841,-0.264729038120099,0.746121387130353,-0.354806929122175,0.722734237000822,0.936094610157979,"Ets1","23871","E26 avian leukemia oncogene 1, 5' domain"
"ENSMUSG00000032036",81.7977311972182,0.0893669324827467,0.178127661698873,0.501701597777793,0.615877440421094,0.899802102027959,"Kirrel3","67703","kirre like nephrin family adhesion molecule 3"
"ENSMUSG00000032038",209.529574687138,-0.197721335556318,0.163625604278043,-1.20837650335174,0.226902473540411,0.668803765446103,"St3gal4","20443","ST3 beta-galactoside alpha-2,3-sialyltransferase 4"
"ENSMUSG00000032040",58.0147415623725,0.197815989733095,0.205697244636015,0.961685170276027,0.336207773871852,0.760034682446382,"Dcps","69305","decapping enzyme, scavenger"
"ENSMUSG00000032041",19.0983731012849,0.800930509059437,0.362240522578477,2.21104613961548,0.0270326421166933,0.266638582788163,"Tirap","117149","toll-interleukin 1 receptor (TIR) domain-containing adaptor protein"
"ENSMUSG00000032047",923.933121017437,-0.0998739308955918,0.13452873233572,-0.742398513399753,0.45784591999945,0.829614891508914,"Acat1","110446","acetyl-Coenzyme A acetyltransferase 1"
"ENSMUSG00000032050",303.138103294981,-0.330399034898252,0.236544820948018,-1.39677137539553,0.162482332703385,0.593466720199114,"Rdx","19684","radixin"
"ENSMUSG00000032051",49.9497331413571,-0.126722099892229,0.225033452653291,-0.56312560820666,0.573349354865327,0.881646794331643,"Fdx1","14148","ferredoxin 1"
"ENSMUSG00000032058",96.8922697306068,-0.156198018909965,0.1518977458747,-1.0283103150116,0.30380388046579,0.740820764311787,"Ppp2r1b","73699","protein phosphatase 2, regulatory subunit A, beta"
"ENSMUSG00000032060",597.863474565121,-0.505364251746622,0.20600956059859,-2.45311067252516,0.014162675731533,0.189583356945534,"Cryab","12955","crystallin, alpha B"
"ENSMUSG00000032062",16.0755222738449,0.085702613682344,0.354519087088201,0.241743299031519,0.808979076630376,0.955692389592106,"2310030G06Rik","66952","RIKEN cDNA 2310030G06 gene"
"ENSMUSG00000032066",30.3629825158072,-1.15025363698196,0.27640135713119,-4.16153396973377,3.16116962401663e-05,0.001983391518087,"Bco2","170752","beta-carotene oxygenase 2"
"ENSMUSG00000032067",143.685925616571,-0.272262275964154,0.197798899070649,-1.3764600169332,0.168679257838252,0.603875023981605,"Pts","19286","6-pyruvoyl-tetrahydropterin synthase"
"ENSMUSG00000032076",211.354838673409,0.0803846940016898,0.199227677068304,0.403481560316191,0.686593997273137,0.92640089336394,"Cadm1","54725","cell adhesion molecule 1"
"ENSMUSG00000032077",9.4810252582007,0.0931169036508542,0.461494475814357,0.201772520649439,0.840094565036591,0.961475860238445,"Bud13","215051","BUD13 homolog"
"ENSMUSG00000032085",99.257162674997,-0.159299246258498,0.171243198237991,-0.930251524718119,0.352240870009152,0.770387046877495,"Tagln","21345","transgelin"
"ENSMUSG00000032086",3.89199042564119,0.0491703320178094,0.796257914488158,0.0617517655060504,0.950760515681881,0.987996037134969,"Bace1","23821","beta-site APP cleaving enzyme 1"
"ENSMUSG00000032087",47.5262427700008,0.431113601633437,0.262010331449993,1.64540687860517,0.0998859319884789,0.493256120930069,"Dscaml1","114873","DS cell adhesion molecule like 1"
"ENSMUSG00000032089",114.592525209291,0.119921648731064,0.161110733065295,0.744343014580301,0.456668984516174,0.829253143580774,"Il10ra","16154","interleukin 10 receptor, alpha"
"ENSMUSG00000032091",9.17737519788426,1.51235421032596,0.504231090167934,2.99932756986935,0.00270576229541222,0.0662005526200498,"Tmprss4","214523","transmembrane protease, serine 4"
"ENSMUSG00000032092",8.03760538612065,0.55955646587761,0.55832259212318,1.00220996565756,0.316242195651796,0.748472977451548,"Mpzl2","14012","myelin protein zero-like 2"
"ENSMUSG00000032096",26.9429440168184,-0.145481351234237,0.268796636110581,-0.541232038240193,0.588347657295197,0.887978334439115,"Arcn1","213827","archain 1"
